ID,Order ID,Status,Project Name,Type,Token Name,Stage,From Address,Fund Address,Received Address,Transmit Address,Amount,Project Quota,Platform Quota,Created Time,Updated Time,Amount Float,Buy Amount,Project ID,Transaction Hash,Has Incribed,Page Num,Page Size,Price,Failure Description,Size,Handling Fee
338,8e1d404b-6b7f-42b8-a1bc-9b1323af7677,completed,Deindex OG Pass,NFT,OG Pass NFT,public,tb1qx0x44w9ptwn32f9cuwm94td77g3f3ag0r97fw4,2NFFkQiFUfNNr2hR4kNannx9DmTuVRc2aiw,tb1qx0x44w9ptwn32f9cuwm94td77g3f3ag0r97fw4,,4800,null,null,Tue Jan 30 14:52:18 CST 2024,Tue Jan 30 14:52:18 CST 2024,null,4,6,0af3e35f1dcaa7acad1332a24631507b34a8b48e190518ff5e722865b947d4b6,uninscribed,null,null,null,null,null,null
336,258b2eec-e69a-4a71-b7c1-393221a08167,unisatVerify,FT003,FT,CMCC,whitelist,mkFZCWfxnWajXVVfkFdtywcH5bMtyK7LfB,tb1pkq0ene0gyufgcfev96z8cmk677xs7arpzhkffplcn7npcdrsx94q4q023k,mkFZCWfxnWajXVVfkFdtywcH5bMtyK7LfB,,1210,null,null,Tue Jan 30 11:54:49 CST 2024,Tue Jan 30 11:54:49 CST 2024,null,1500,31,6db465b54f295269dcc44659800b2650255764f08704c1444a27688fe39c7d77,inscribed,null,null,null,null,null,null
335,69ab28d8-59ed-408e-baef-9c3b0de9993b,unisatVerify,FT003,FT,CMCC,whitelist,2MuGcueawXa5NuB3bZvyHb4EoPmk2V7sjaN,tb1pkq0ene0gyufgcfev96z8cmk677xs7arpzhkffplcn7npcdrsx94q4q023k,2MuGcueawXa5NuB3bZvyHb4EoPmk2V7sjaN,,1210,null,null,Tue Jan 30 11:44:41 CST 2024,Tue Jan 30 11:44:41 CST 2024,null,1000,31,87186126a57878478ba08d86c56f46e5f5afb43010e91679d3068e4dddbb3a84,inscribed,null,null,null,null,null,null
333,d044a400-3db8-4acb-b570-d2debb467077,failed,FT003,FT,CMCC,whitelist,tb1qr32nhzfe0hcjdrawqzkwrzkm7xu7k22k823nfw,tb1pkq0ene0gyufgcfev96z8cmk677xs7arpzhkffplcn7npcdrsx94q4q023k,tb1qr32nhzfe0hcjdrawqzkwrzkm7xu7k22k823nfw,,605,null,null,Tue Jan 30 10:24:28 CST 2024,Tue Jan 30 10:24:28 CST 2024,null,700000000,31,1b12b07de0fd6708f24c524823fac56422cf55afd8e2780c60cefbe8b062ce1b,uninscribed,null,null,null,null,null,null
332,8b7fe98b-21c1-49cc-9158-abfb141f3f2c,unisatVerify,FT003,FT,CMCC,whitelist,tb1prqe6t7cquxe30synmcwhq5gxzu52geh98w3yk2895fdyuwg075rq547zmj,tb1pkq0ene0gyufgcfev96z8cmk677xs7arpzhkffplcn7npcdrsx94q4q023k,tb1prqe6t7cquxe30synmcwhq5gxzu52geh98w3yk2895fdyuwg075rq547zmj,,1210,null,null,Tue Jan 30 10:22:04 CST 2024,Tue Jan 30 10:22:04 CST 2024,null,2000,31,d7d98aeac6d8b299da08d6141ef753b0959d73c6b07b6e3da01b793a564db9a8,inscribed,null,null,null,null,null,null
331,372881bc-9506-47e6-bd71-585809ac2715,unisatVerify,FT003,FT,CMCC,whitelist,tb1qwtql4sxrsedv6g2tg5ek6pwx27rr37wjycaky8,tb1pkq0ene0gyufgcfev96z8cmk677xs7arpzhkffplcn7npcdrsx94q4q023k,tb1qwtql4sxrsedv6g2tg5ek6pwx27rr37wjycaky8,,1210,null,null,Tue Jan 30 10:18:48 CST 2024,Tue Jan 30 10:18:48 CST 2024,null,200000000,31,2ec15a2ed77f896466eacb7ad7768cd6af0f34618cdfea2ffc9cfa5782b5e4d2,inscribed,null,null,null,null,null,null
299,f6a8476b-aac6-4851-8243-45a837f2a29b,completed,NFT001,NFT,nft1,public,tb1qwtql4sxrsedv6g2tg5ek6pwx27rr37wjycaky8,tb1qct9pfnjlsrdfghucnwczakvewkp276mw3tjrcx,tb1qwtql4sxrsedv6g2tg5ek6pwx27rr37wjycaky8,,3600,null,null,Mon Jan 29 21:21:56 CST 2024,Mon Jan 29 21:21:56 CST 2024,null,3,1,0ac596dfcbba6931ba3f83c17dec36b0e7942eaf33fd8b67ad8a548dfdd7949e,uninscribed,null,null,null,null,null,null
298,61feb48b-9857-42f9-98e3-6156c45b5815,completed,NFT004,NFT,nft04,public,tb1qx0x44w9ptwn32f9cuwm94td77g3f3ag0r97fw4,tb1p6v6duc4jllchezh5z5ftxza6s2kcs3x3tge6hny8a3kdyy4r9daquj474x,tb1qx0x44w9ptwn32f9cuwm94td77g3f3ag0r97fw4,,3900,null,null,Mon Jan 29 21:13:51 CST 2024,Mon Jan 29 21:13:51 CST 2024,null,3,4,ade2d1fb9399dc1f4f4346259afeff1b526a99e03a6d854e3bbb100036723ea1,uninscribed,null,null,null,null,null,null
297,ca9f726c-e10c-4bcc-9314-c16fa3bd7e71,completed,NFT004,NFT,nft04,public,tb1qx0x44w9ptwn32f9cuwm94td77g3f3ag0r97fw4,tb1p6v6duc4jllchezh5z5ftxza6s2kcs3x3tge6hny8a3kdyy4r9daquj474x,tb1qx0x44w9ptwn32f9cuwm94td77g3f3ag0r97fw4,,1300,null,null,Mon Jan 29 21:10:43 CST 2024,Mon Jan 29 21:10:43 CST 2024,null,1,4,51376fe1c25cc3d64c8f6b19b29e7c446b720009e652bb5902baa888837b52ce,uninscribed,null,null,null,null,null,null
296,5a564b98-594f-47f7-84a4-d5a23334bee8,pending,FT003,FT,CMCC,whitelist,tb1qx0x44w9ptwn32f9cuwm94td77g3f3ag0r97fw4,tb1pkq0ene0gyufgcfev96z8cmk677xs7arpzhkffplcn7npcdrsx94q4q023k,tb1qx0x44w9ptwn32f9cuwm94td77g3f3ag0r97fw4,,1210,null,null,Mon Jan 29 20:59:44 CST 2024,Mon Jan 29 20:59:44 CST 2024,null,1,31,623996a2f8b72681eb6a1a6f741e7e821355a6f77072f00cc4f01e933ee8bcdd,uninscribed,null,null,null,null,null,null
295,0ba23621-2558-47c3-a887-415361921ea9,failed,FT001,FT,ckll,public,tb1qx0x44w9ptwn32f9cuwm94td77g3f3ag0r97fw4,tb1p0ghj44qfkpuular7vez8fqdz3armsw3z2n522g48c4uxgnprscrsd0ekze,tb1qx0x44w9ptwn32f9cuwm94td77g3f3ag0r97fw4,,1000,null,null,Mon Jan 29 20:52:16 CST 2024,Mon Jan 29 20:52:16 CST 2024,null,10,26,dd029dba5951f609caa0b83700ece67229d0520dd0e30cfc97392ae104688bd2,uninscribed,null,null,null,null,null,null
292,a0f26e9a-6709-4f09-8b04-b4898fc59fe4,unisatVerify,FT003,FT,CMCC,whitelist,tb1qx0x44w9ptwn32f9cuwm94td77g3f3ag0r97fw4,tb1pkq0ene0gyufgcfev96z8cmk677xs7arpzhkffplcn7npcdrsx94q4q023k,tb1qx0x44w9ptwn32f9cuwm94td77g3f3ag0r97fw4,,1210,null,null,Mon Jan 29 20:41:04 CST 2024,Mon Jan 29 20:41:04 CST 2024,null,1000000000,31,8e981f7aa687dde09142d61afe11afd8ff2e2cfd154d26e596c0e12b647438ed,inscribed,null,null,null,null,null,null
291,9a5b849d-b5d6-4e4f-bf57-3af03cd60ea1,unisatVerify,FT003,FT,CMCC,whitelist,tb1q8gfj63cgvh8dqltp0kmpzghnx7sxz349q58hkn,tb1pkq0ene0gyufgcfev96z8cmk677xs7arpzhkffplcn7npcdrsx94q4q023k,tb1q8gfj63cgvh8dqltp0kmpzghnx7sxz349q58hkn,,1210,null,null,Mon Jan 29 20:40:12 CST 2024,Mon Jan 29 20:40:12 CST 2024,null,200000000,31,377e3df69ee74565b0674aef71cf5a97e1c2e43a26c249e9002fe44c3f1c23de,inscribed,null,null,null,null,null,null
290,d8a9cdf5-b974-4305-b8ef-a26c1a22f123,completed,NFT004,NFT,nft04,public,tb1qwtql4sxrsedv6g2tg5ek6pwx27rr37wjycaky8,tb1p6v6duc4jllchezh5z5ftxza6s2kcs3x3tge6hny8a3kdyy4r9daquj474x,tb1qwtql4sxrsedv6g2tg5ek6pwx27rr37wjycaky8,,5200,null,null,Mon Jan 29 18:23:02 CST 2024,Mon Jan 29 18:23:02 CST 2024,null,4,4,d057f8b006984a3a088b4cf0ec293fc3f1d6b83860b45abf4a1bed552dfb3d03,uninscribed,null,null,null,null,null,null
289,4bd932e7-c2cf-49b5-b90e-12ebcaad6de4,completed,NFT001,NFT,nft1,public,tb1qwtql4sxrsedv6g2tg5ek6pwx27rr37wjycaky8,tb1qct9pfnjlsrdfghucnwczakvewkp276mw3tjrcx,tb1qwtql4sxrsedv6g2tg5ek6pwx27rr37wjycaky8,,1200,null,null,Mon Jan 29 18:21:58 CST 2024,Mon Jan 29 18:21:58 CST 2024,null,1,1,04796efee2b8f00ae759c668a3110e0d7ccd688f35bf9807a36f6a79f126b5a7,uninscribed,null,null,null,null,null,null
284,ba6f4e29-2b68-4b3c-8d4b-c09f2072a5e7,unisatVerify,FT001,FT,ckll,whitelist,tb1qwtql4sxrsedv6g2tg5ek6pwx27rr37wjycaky8,tb1p0ghj44qfkpuular7vez8fqdz3armsw3z2n522g48c4uxgnprscrsd0ekze,tb1qwtql4sxrsedv6g2tg5ek6pwx27rr37wjycaky8,,1210,null,null,Mon Jan 29 18:03:51 CST 2024,Mon Jan 29 18:03:51 CST 2024,null,15,26,6ad41e701d565dda64a40991e6a4bcac80a669bf692d5134a0b093f93b507a78,inscribed,null,null,null,null,null,null
280,1935784f-1036-476e-b10c-d6d5b1e24669,unisatVerify,FT001,FT,ckll,whitelist,tb1qx0x44w9ptwn32f9cuwm94td77g3f3ag0r97fw4,tb1p0ghj44qfkpuular7vez8fqdz3armsw3z2n522g48c4uxgnprscrsd0ekze,tb1qx0x44w9ptwn32f9cuwm94td77g3f3ag0r97fw4,,1210,null,null,Mon Jan 29 17:55:19 CST 2024,Mon Jan 29 17:55:19 CST 2024,null,13,26,6e6f6fa2812e1cce6348253fba508e741410ce7aee7d1d50e931a220d5602869,inscribed,null,null,null,null,null,null
278,35c2cae1-957c-408d-bc56-5bc2a71facea,pending,FT001,FT,ckll,whitelist,tb1qr32nhzfe0hcjdrawqzkwrzkm7xu7k22k823nfw,tb1p0ghj44qfkpuular7vez8fqdz3armsw3z2n522g48c4uxgnprscrsd0ekze,tb1qr32nhzfe0hcjdrawqzkwrzkm7xu7k22k823nfw,,1210,null,null,Mon Jan 29 17:19:21 CST 2024,Mon Jan 29 17:19:21 CST 2024,null,30,26,fc2b785cd58da45b76f50cdc92a09ba4249226e5b5b4f797ee1f83221e35dcbe,uninscribed,null,null,null,null,null,null
277,80e24888-57e3-41aa-823d-313306f5db62,failed,FT001,FT,ckll,whitelist,tb1qr32nhzfe0hcjdrawqzkwrzkm7xu7k22k823nfw,tb1p0ghj44qfkpuular7vez8fqdz3armsw3z2n522g48c4uxgnprscrsd0ekze,tb1qr32nhzfe0hcjdrawqzkwrzkm7xu7k22k823nfw,,1210,null,null,Mon Jan 29 17:18:13 CST 2024,Mon Jan 29 17:18:13 CST 2024,null,30,26,4e7e8fe8071907debb189a8f2b7880423005ec3651e57d8606911702b05a223e,uninscribed,null,null,null,null,null,null
276,5efa4cfe-8d81-49bb-8f8a-30c551da4610,failed,FT001,FT,ckll,whitelist,tb1qr32nhzfe0hcjdrawqzkwrzkm7xu7k22k823nfw,tb1p0ghj44qfkpuular7vez8fqdz3armsw3z2n522g48c4uxgnprscrsd0ekze,tb1qr32nhzfe0hcjdrawqzkwrzkm7xu7k22k823nfw,,1210,null,null,Mon Jan 29 17:15:24 CST 2024,Mon Jan 29 17:15:24 CST 2024,null,30,26,f93b52f8e2d771bfba17e5bfd5162d30b8c1bc752dd642c8233c54952b1c8045,uninscribed,null,null,null,null,null,null
274,2296c39b-d5ae-4ff3-abf9-a25109c6a9c4,failed,FT001,FT,ckll,whitelist,tb1qr32nhzfe0hcjdrawqzkwrzkm7xu7k22k823nfw,tb1p0ghj44qfkpuular7vez8fqdz3armsw3z2n522g48c4uxgnprscrsd0ekze,tb1qr32nhzfe0hcjdrawqzkwrzkm7xu7k22k823nfw,,1210,null,null,Mon Jan 29 17:00:08 CST 2024,Mon Jan 29 17:00:08 CST 2024,null,30,26,aa5db3817a6145628627dd2ea370b790955150f72fa11ada15f569b347af4ac2,uninscribed,null,null,null,null,null,null
273,332c4070-47a4-41ab-bfec-663b56c4b562,unisatVerify,FT001,FT,ckll,whitelist,tb1q659ky87uaya62lakc2p0rjkc2f99e2ecydgr2m,tb1p0ghj44qfkpuular7vez8fqdz3armsw3z2n522g48c4uxgnprscrsd0ekze,tb1q659ky87uaya62lakc2p0rjkc2f99e2ecydgr2m,,1210,null,null,Mon Jan 29 15:55:30 CST 2024,Mon Jan 29 15:55:30 CST 2024,null,17,26,1aeab0af15e3fc48168ea03d1040c557f1225c2ca8307eb255f2db2ce78e128f,inscribed,null,null,null,null,null,null
271,c2cde139-1177-4bea-abf2-ae3c7a413f0a,unisatVerify,FT001,FT,ckll,whitelist,tb1qln42ttmgsk0ulgnfgrc6tvsuxcasc60u76yhsy,tb1p0ghj44qfkpuular7vez8fqdz3armsw3z2n522g48c4uxgnprscrsd0ekze,tb1qln42ttmgsk0ulgnfgrc6tvsuxcasc60u76yhsy,,1210,null,null,Mon Jan 29 15:54:06 CST 2024,Mon Jan 29 15:54:06 CST 2024,null,12,26,878289f465a88060f0b7761b45f1e82b7e70884710692c9522f2d9620f332ca8,inscribed,null,null,null,null,null,null
256,09e05e99-4f00-4634-b3b0-8f4c175ac602,completed,NFT001,NFT,nft1,public,tb1qg9hl3ulg20hel6aen5dtmhzhprjee039heu5hj,tb1qct9pfnjlsrdfghucnwczakvewkp276mw3tjrcx,tb1qg9hl3ulg20hel6aen5dtmhzhprjee039heu5hj,,3600,null,null,Fri Jan 26 22:39:58 CST 2024,Fri Jan 26 22:39:58 CST 2024,null,3,1,a155ed92fb9f252e29bf6c6f19455a196fa8a1fe161f83e025ccd87e91a7ffcc,uninscribed,null,null,null,null,null,null
255,e54896d7-80f5-4706-b890-9ffa803cab42,failed,NFT001,NFT,nft1,public,tb1qg9hl3ulg20hel6aen5dtmhzhprjee039heu5hj,tb1qct9pfnjlsrdfghucnwczakvewkp276mw3tjrcx,tb1qg9hl3ulg20hel6aen5dtmhzhprjee039heu5hj,,2400,null,null,Fri Jan 26 22:39:29 CST 2024,Fri Jan 26 22:40:24 CST 2024,null,2,1,fd748d6b925149fdbf4c54d957aa9b63033af5ea8ec3c5a5f595e09c5b8735ac,uninscribed,null,null,null,null,null,null
254,a62c561c-7e04-431f-8e6f-e8119a5afe4d,completed,NFT001,NFT,nft1,public,tb1qg9hl3ulg20hel6aen5dtmhzhprjee039heu5hj,tb1qct9pfnjlsrdfghucnwczakvewkp276mw3tjrcx,tb1qg9hl3ulg20hel6aen5dtmhzhprjee039heu5hj,,1200,null,null,Fri Jan 26 22:39:12 CST 2024,Fri Jan 26 22:39:12 CST 2024,null,1,1,eb7a7eca38b9f758f2118c00f5c49b3da3cb3e6834d8ddb9050a581d162dec60,uninscribed,null,null,null,null,null,null
253,f529d37d-37da-422f-a326-ff20f788b5dc,failed,NFT002,NFT,nft2,public,tb1qg9hl3ulg20hel6aen5dtmhzhprjee039heu5hj,tb1pn0p79t9vx39kscnya2xwa45d79fc3x0ella2a634wcxwm0e0f6uqqm0ya9,tb1qg9hl3ulg20hel6aen5dtmhzhprjee039heu5hj,,1200,null,null,Fri Jan 26 22:38:00 CST 2024,Fri Jan 26 22:38:00 CST 2024,null,1,3,24facaf8faf4d25c6c5df495128fa2deafe3ab674c088028f27a0d6685d0d616,uninscribed,null,null,null,null,null,null
252,7505d0ff-88a9-44c4-b7a7-0f363b2ddc82,failed,NFT002,NFT,nft2,public,tb1qg9hl3ulg20hel6aen5dtmhzhprjee039heu5hj,tb1pn0p79t9vx39kscnya2xwa45d79fc3x0ella2a634wcxwm0e0f6uqqm0ya9,tb1qg9hl3ulg20hel6aen5dtmhzhprjee039heu5hj,,2400,null,null,Fri Jan 26 22:37:11 CST 2024,Fri Jan 26 22:37:11 CST 2024,null,2,3,b35ca23394c5c294000462fb541b06d1b3e30a6f04f047c2d7d8ba39a1cab910,uninscribed,null,null,null,null,null,null
251,9210f677-4761-49b7-80c0-25be6f785efc,failed,NFT002,NFT,nft2,public,tb1qg9hl3ulg20hel6aen5dtmhzhprjee039heu5hj,tb1pn0p79t9vx39kscnya2xwa45d79fc3x0ella2a634wcxwm0e0f6uqqm0ya9,tb1qg9hl3ulg20hel6aen5dtmhzhprjee039heu5hj,,2400,null,null,Fri Jan 26 22:36:44 CST 2024,Fri Jan 26 22:40:23 CST 2024,null,2,3,f689ce40e317f510608da04afa4e887a439cdc6e83813cc760a3ce79a71d6154,uninscribed,null,null,null,null,null,null
250,d0cb7aa0-3bba-4ec5-ae29-faf386bb9e39,completed,NFT003,NFT,nft3,public,tb1qg9hl3ulg20hel6aen5dtmhzhprjee039heu5hj,tb1q8gfj63cgvh8dqltp0kmpzghnx7sxz349q58hkn,tb1qg9hl3ulg20hel6aen5dtmhzhprjee039heu5hj,,1200,null,null,Fri Jan 26 22:35:28 CST 2024,Fri Jan 26 22:35:28 CST 2024,null,1,2,0a2b22117c1565a856f9f7a8a7c6bbf4b0b9a21b443709fad7dc540456206df6,uninscribed,null,null,null,null,null,null
249,556575b0-b809-400a-96c9-2c3bbd573681,completed,NFT003,NFT,nft3,public,tb1qg9hl3ulg20hel6aen5dtmhzhprjee039heu5hj,tb1q8gfj63cgvh8dqltp0kmpzghnx7sxz349q58hkn,tb1qg9hl3ulg20hel6aen5dtmhzhprjee039heu5hj,,1200,null,null,Fri Jan 26 22:35:13 CST 2024,Fri Jan 26 22:35:13 CST 2024,null,1,2,0920385d6bf5defd08294c529f3e3f8cc022b631fd8808ce38452269c784e00b,uninscribed,null,null,null,null,null,null
248,c138a2c8-30a8-4cc8-9ed7-4fd250baee7c,completed,NFT003,NFT,nft3,public,tb1qg9hl3ulg20hel6aen5dtmhzhprjee039heu5hj,tb1q8gfj63cgvh8dqltp0kmpzghnx7sxz349q58hkn,tb1qg9hl3ulg20hel6aen5dtmhzhprjee039heu5hj,,2400,null,null,Fri Jan 26 22:34:38 CST 2024,Fri Jan 26 22:34:38 CST 2024,null,2,2,24d75294a74b0a5bbba06ea720d63b715decc9062e88a383fecd2ce3a76e5828,uninscribed,null,null,null,null,null,null
247,9c9a0c7f-3c25-447a-b30b-f3e38a93b317,completed,NFT001,NFT,nft1,whitelist,tb1qln42ttmgsk0ulgnfgrc6tvsuxcasc60u76yhsy,tb1qct9pfnjlsrdfghucnwczakvewkp276mw3tjrcx,tb1qln42ttmgsk0ulgnfgrc6tvsuxcasc60u76yhsy,,3600,null,null,Fri Jan 26 18:58:11 CST 2024,Fri Jan 26 18:58:11 CST 2024,null,3,1,a233744ce66e3d570fc93f8bb323a0ad64855456ea7f177ed34f348bd0cb5b41,uninscribed,null,null,null,null,null,null
245,3b805434-b693-4da4-a741-f499a2cc50ee,failed,FT002,FT,ft2,public,tb1qln42ttmgsk0ulgnfgrc6tvsuxcasc60u76yhsy,tb1qdynfa04napkmmml4erfk6qmrtkf26j04lku4pj,tb1qln42ttmgsk0ulgnfgrc6tvsuxcasc60u76yhsy,,3000,null,null,Fri Jan 26 18:35:56 CST 2024,Fri Jan 26 18:35:56 CST 2024,null,3,27,ca3d3253615df5c24668198a1af0f3531013538cdb63278869de4587bb63c61a,failed,null,null,null,null,null,null
244,e244f8f1-dfe4-43ca-b026-cf4d0030c731,failed,FT002,FT,ft2,public,tb1qln42ttmgsk0ulgnfgrc6tvsuxcasc60u76yhsy,tb1qdynfa04napkmmml4erfk6qmrtkf26j04lku4pj,tb1qln42ttmgsk0ulgnfgrc6tvsuxcasc60u76yhsy,,1000,null,null,Fri Jan 26 18:34:59 CST 2024,Fri Jan 26 18:34:59 CST 2024,null,1,27,2c6280c9b7701a35ef3feeb124038bb4b89b49086d281eb9b5a87dd103f65025,failed,null,null,null,null,null,null
243,0e65e6b8-639c-43ac-8246-68a165888491,failed,FT002,FT,ft2,public,tb1qln42ttmgsk0ulgnfgrc6tvsuxcasc60u76yhsy,tb1qdynfa04napkmmml4erfk6qmrtkf26j04lku4pj,tb1qln42ttmgsk0ulgnfgrc6tvsuxcasc60u76yhsy,,2000,null,null,Fri Jan 26 18:34:21 CST 2024,Fri Jan 26 18:34:21 CST 2024,null,2,27,255c05189b428828a8541e560ed9474eca1d59a958e5a9d5225a96abaf76b284,inscribed,null,null,null,null,null,null
242,807377a5-042f-422d-94ad-09f99400f3e8,failed,FT002,FT,ft2,public,tb1qln42ttmgsk0ulgnfgrc6tvsuxcasc60u76yhsy,tb1qdynfa04napkmmml4erfk6qmrtkf26j04lku4pj,tb1qln42ttmgsk0ulgnfgrc6tvsuxcasc60u76yhsy,,1000,null,null,Fri Jan 26 18:33:39 CST 2024,Fri Jan 26 18:33:39 CST 2024,null,1,27,dea888f1f07e936994068175e6605b2b2c93fe0b51a30c6a63e94c764cb71689,inscribed,null,null,null,null,null,null
241,fb2ddba3-9979-4105-9109-25ab15fb38d0,completed,NFT002,NFT,nft2,public,tb1qln42ttmgsk0ulgnfgrc6tvsuxcasc60u76yhsy,tb1pn0p79t9vx39kscnya2xwa45d79fc3x0ella2a634wcxwm0e0f6uqqm0ya9,tb1qln42ttmgsk0ulgnfgrc6tvsuxcasc60u76yhsy,,1200,null,null,Fri Jan 26 18:16:10 CST 2024,Fri Jan 26 18:16:10 CST 2024,null,1,3,be6247349ad7a809963f0d338fa0b724c10e5eb6ef65952109b230ac12980df5,uninscribed,null,null,null,null,null,null
240,4e6d16aa-c4bc-4d95-9d4c-ca21dadf2eed,completed,NFT001,NFT,nft1,whitelist,tb1qx0x44w9ptwn32f9cuwm94td77g3f3ag0r97fw4,tb1qct9pfnjlsrdfghucnwczakvewkp276mw3tjrcx,tb1qx0x44w9ptwn32f9cuwm94td77g3f3ag0r97fw4,,3600,null,null,Fri Jan 26 18:16:09 CST 2024,Fri Jan 26 18:16:09 CST 2024,null,3,1,7d41a796b243bcce47cb335add5e662955546ab79f8e0426b71f5aa466596b1f,uninscribed,null,null,null,null,null,null
239,7ceb4bf4-ab66-4326-b760-0d238bda4a4f,completed,NFT001,NFT,nft1,public,tb1qx0x44w9ptwn32f9cuwm94td77g3f3ag0r97fw4,tb1qct9pfnjlsrdfghucnwczakvewkp276mw3tjrcx,tb1qx0x44w9ptwn32f9cuwm94td77g3f3ag0r97fw4,,1200,null,null,Fri Jan 26 17:56:13 CST 2024,Fri Jan 26 17:56:13 CST 2024,null,1,1,8f1789cef2818c3ea372804ad776d2c79b95cd162a4c80b317fac62eb811b4f5,uninscribed,null,null,null,null,null,null
238,ed45aa3d-c1f2-46e9-9dde-16af9ced13e1,failed,NFT002,NFT,nft2,whitelist,tb1qwtql4sxrsedv6g2tg5ek6pwx27rr37wjycaky8,tb1pn0p79t9vx39kscnya2xwa45d79fc3x0ella2a634wcxwm0e0f6uqqm0ya9,tb1qwtql4sxrsedv6g2tg5ek6pwx27rr37wjycaky8,,3600,null,null,Fri Jan 26 17:48:36 CST 2024,Fri Jan 26 17:48:36 CST 2024,null,3,3,bda4052da97da58d3a80234e544af1dccd7fd1cb308cf4df5b7dcc16c4846c9f,uninscribed,null,null,null,null,null,null
237,d9359f62-7321-457c-a623-89f2406120b3,completed,NFT003,NFT,nft3,whitelist,tb1qwtql4sxrsedv6g2tg5ek6pwx27rr37wjycaky8,tb1q8gfj63cgvh8dqltp0kmpzghnx7sxz349q58hkn,tb1qwtql4sxrsedv6g2tg5ek6pwx27rr37wjycaky8,,3600,null,null,Fri Jan 26 17:48:09 CST 2024,Fri Jan 26 17:48:09 CST 2024,null,3,2,5311ed34e6920c16c9f9b1d687660473da02f0404643db6656977c8e3bb1000b,uninscribed,null,null,null,null,null,null
236,d50ded56-df75-4848-8d6b-051e8f4c5e6d,completed,NFT003,NFT,nft3,whitelist,tb1qg9hl3ulg20hel6aen5dtmhzhprjee039heu5hj,tb1q8gfj63cgvh8dqltp0kmpzghnx7sxz349q58hkn,tb1qg9hl3ulg20hel6aen5dtmhzhprjee039heu5hj,,3600,null,null,Fri Jan 26 17:47:54 CST 2024,Fri Jan 26 17:47:54 CST 2024,null,3,2,90f73f25e6217e87c4716174a2e4da304e13b5b170b656a6731c50a12f05567e,uninscribed,null,null,null,null,null,null
235,d2669821-fe93-49b0-b75e-d725e2899785,failed,NFT002,NFT,nft2,whitelist,tb1q659ky87uaya62lakc2p0rjkc2f99e2ecydgr2m,tb1pn0p79t9vx39kscnya2xwa45d79fc3x0ella2a634wcxwm0e0f6uqqm0ya9,tb1q659ky87uaya62lakc2p0rjkc2f99e2ecydgr2m,,2400,null,null,Fri Jan 26 17:47:16 CST 2024,Fri Jan 26 17:47:16 CST 2024,null,2,3,c7bd8f82da29f6b3d2e11fa77912fbddfdad78e9b36daf23a70c96dc2b09efe9,uninscribed,null,null,null,null,null,null
234,59d8a304-d15b-40c6-a795-43def64de201,failed,NFT002,NFT,nft2,public,tb1qg9hl3ulg20hel6aen5dtmhzhprjee039heu5hj,tb1pn0p79t9vx39kscnya2xwa45d79fc3x0ella2a634wcxwm0e0f6uqqm0ya9,tb1qg9hl3ulg20hel6aen5dtmhzhprjee039heu5hj,,1200,null,null,Fri Jan 26 17:46:51 CST 2024,Fri Jan 26 17:46:51 CST 2024,null,1,3,1fe65df83cdb0d51a595c4031d761324d66fd979dcd11cd1b6031eef55006f53,uninscribed,null,null,null,null,null,null
233,671b23a6-c53a-4daa-b75b-e41f3eb9b16f,completed,NFT002,NFT,nft2,whitelist,tb1qr32nhzfe0hcjdrawqzkwrzkm7xu7k22k823nfw,tb1pn0p79t9vx39kscnya2xwa45d79fc3x0ella2a634wcxwm0e0f6uqqm0ya9,tb1qr32nhzfe0hcjdrawqzkwrzkm7xu7k22k823nfw,,1200,null,null,Fri Jan 26 17:46:41 CST 2024,Fri Jan 26 17:46:41 CST 2024,null,1,3,9b244b5ba9c29bb3bcc12d54645ba0dec6ea5667970d256ce268cbd2105431ac,uninscribed,null,null,null,null,null,null
232,2149d10b-822b-4892-8043-78a9f86492be,completed,NFT002,NFT,nft2,public,tb1qg9hl3ulg20hel6aen5dtmhzhprjee039heu5hj,tb1pn0p79t9vx39kscnya2xwa45d79fc3x0ella2a634wcxwm0e0f6uqqm0ya9,tb1qg9hl3ulg20hel6aen5dtmhzhprjee039heu5hj,,3600,null,null,Fri Jan 26 17:46:31 CST 2024,Fri Jan 26 17:46:31 CST 2024,null,3,3,36a36bc2e66d76fcd3b4b4aec77dd0ae3d8be1ca1b62e45da63e4662fea9a5f9,uninscribed,null,null,null,null,null,null
231,55a9d09f-f7e0-42f5-9652-e2e9dc22fa9d,completed,NFT003,NFT,nft3,whitelist,tb1qr32nhzfe0hcjdrawqzkwrzkm7xu7k22k823nfw,tb1q8gfj63cgvh8dqltp0kmpzghnx7sxz349q58hkn,tb1qr32nhzfe0hcjdrawqzkwrzkm7xu7k22k823nfw,,4800,null,null,Fri Jan 26 17:45:53 CST 2024,Fri Jan 26 17:45:53 CST 2024,null,4,2,b61f16e94fed98f9345a41f7c4c6fad1cab43114e5a52d37d531fc7c0e4bd1b5,uninscribed,null,null,null,null,null,null
